DateTime,RecvRate,LostRate,DropRate,AvailBw,RTT,RecvBufs,PdDelay
2023-05-17T19:53:50+0800,35301,0,0,161513,165.489,1285,1300
2023-05-17T19:53:55+0800,32648,0,0,143909,165.280,1285,1300
2023-05-17T19:54:00+0800,36762,0,0,165800,165.277,1286,1300
2023-05-17T19:54:05+0800,32254,0,0,144649,165.214,1286,1300
2023-05-17T19:54:10+0800,36308,0,0,125696,165.296,1288,1300
2023-05-17T19:54:15+0800,34862,0,0,153647,165.247,1287,1300
2023-05-17T19:54:20+0800,32578,0,0,121388,165.177,1288,1300
2023-05-17T19:54:25+0800,34194,0,0,96984,165.172,1288,1300
2023-05-17T19:54:30+0800,36012,0,0,153832,165.040,1287,1300
2023-05-17T19:54:35+0800,34719,0,0,123901,164.950,1288,1300
2023-05-17T19:54:40+0800,33399,0,0,107418,164.876,1289,1300
2023-05-17T19:54:45+0800,35612,0,0,182501,164.902,1288,1300
2023-05-17T19:54:50+0800,34602,0,0,190323,164.891,1288,1300
2023-05-17T19:54:55+0800,34715,0,0,140210,164.969,1289,1300
2023-05-17T19:55:00+0800,34659,0,0,173666,164.754,1289,1300
2023-05-17T19:55:05+0800,34373,0,0,86506,164.902,1289,1300
2023-05-17T19:55:10+0800,34417,0,0,195241,165.298,1290,1300
2023-05-17T19:55:15+0800,34327,0,0,148609,165.410,1289,1300
2023-05-17T19:55:20+0800,31950,0,0,139459,165.281,1288,1300
2023-05-17T19:55:25+0800,16071,0,0,47012,165.458,1287,1300
2023-05-17T19:55:30+0800,17103,0,0,158684,165.619,1288,1300
2023-05-17T19:55:35+0800,35287,0,0,150394,165.460,1288,1300
2023-05-17T19:55:40+0800,33757,0,0,167443,165.418,1289,1300
2023-05-17T19:55:45+0800,32794,0,0,134172,165.234,1290,1300
2023-05-17T19:55:50+0800,36718,0,0,142060,165.117,1290,1300
2023-05-17T19:55:55+0800,34392,0,0,206186,165.091,1291,1300
2023-05-17T19:56:00+0800,32666,0,0,45978,165.005,1292,1300
2023-05-17T19:56:05+0800,36533,0,0,135107,164.815,1291,1300
2023-05-17T19:56:10+0800,32955,0,0,143800,164.789,1291,1300
2023-05-17T19:56:15+0800,34687,0,0,142941,164.723,1292,1300
2023-05-17T19:56:20+0800,35420,0,0,136957,164.726,1292,1300
2023-05-17T19:56:25+0800,33935,0,0,122454,164.758,1291,1300
2023-05-17T19:56:30+0800,32388,0,0,117732,164.782,1292,1300
2023-05-17T19:56:35+0800,36562,0,0,132627,164.906,1293,1300
2023-05-17T19:56:40+0800,34872,0,0,92501,165.142,1292,1300
2023-05-17T19:56:45+0800,34448,0,0,140188,165.197,1291,1300
2023-05-17T19:56:50+0800,33275,0,0,110399,165.370,1292,1300
2023-05-17T19:56:55+0800,35887,0,0,152646,165.448,1291,1300
2023-05-17T19:57:00+0800,34642,0,0,157977,165.334,1291,1300
2023-05-17T19:57:05+0800,34477,0,0,163232,165.049,1292,1300
2023-05-17T19:57:10+0800,34481,0,0,158282,164.963,1293,1300
2023-05-17T19:57:15+0800,34580,0,0,135020,164.833,1292,1300
2023-05-17T19:57:20+0800,34537,0,0,159261,164.786,1291,1300
2023-05-17T19:57:25+0800,33527,0,0,105013,164.840,1292,1300
2023-05-17T19:57:30+0800,27800,0,0,145628,165.061,1291,1300
2023-05-17T19:57:35+0800,2034,0,0,44129,165.186,1290,1300
2023-05-17T19:57:40+0800,36067,0,0,159685,165.109,1291,1300
2023-05-17T19:57:45+0800,35128,0,0,106264,165.046,1291,1300
2023-05-17T19:57:50+0800,33136,0,0,113815,165.180,1290,1300
2023-05-17T19:57:55+0800,35368,0,0,170293,164.971,1291,1300
2023-05-17T19:58:00+0800,34119,0,0,102631,164.945,1292,1300
2023-05-17T19:58:05+0800,34081,0,0,174482,165.326,1291,1300
2023-05-17T19:58:10+0800,35287,0,0,168270,165.441,1291,1300
2023-05-17T19:58:15+0800,33989,0,0,175385,165.369,1290,1300
2023-05-17T19:58:20+0800,32238,0,0,123749,165.341,1290,1300
2023-05-17T19:58:25+0800,37326,0,0,191781,165.431,1289,1300
2023-05-17T19:58:30+0800,34480,0,0,134172,165.580,1290,1300
2023-05-17T19:58:35+0800,32131,0,0,108625,165.920,1289,1300
2023-05-17T19:58:40+0800,35387,0,0,162623,165.799,1288,1300
2023-05-17T19:58:45+0800,35453,0,0,183023,165.698,1289,1300
2023-05-17T19:58:50+0800,34462,0,0,152417,165.514,1290,1300
2023-05-17T19:58:55+0800,33009,0,0,151079,165.332,1289,1300
2023-05-17T19:59:00+0800,35946,0,0,103218,165.356,1289,1300
2023-05-17T19:59:05+0800,35096,0,0,138197,165.177,1290,1300
2023-05-17T19:59:10+0800,34533,0,0,151362,165.016,1290,1300
2023-05-17T19:59:15+0800,34524,0,0,144551,164.919,1290,1300
2023-05-17T19:59:20+0800,34456,0,0,166007,164.788,1291,1300
2023-05-17T19:59:25+0800,34061,0,0,190737,164.688,1292,1300
2023-05-17T19:59:30+0800,34935,0,0,154071,164.701,1289,1300
2023-05-17T19:59:35+0800,31039,0,0,137251,164.546,1288,1300
2023-05-17T19:59:40+0800,11542,0,0,28832,164.856,1288,1300
2023-05-17T19:59:45+0800,22222,0,0,200812,164.695,1287,1300
2023-05-17T19:59:50+0800,35063,0,0,134357,164.921,1288,1300
2023-05-17T19:59:55+0800,33485,0,0,160001,165.009,1283,1300
2023-05-17T20:00:00+0800,32595,0,0,141777,164.924,1278,1300
2023-05-17T20:00:05+0800,36408,0,0,185569,164.849,1275,1300
2023-05-17T20:00:10+0800,35231,0,0,131223,165.048,1274,1300
2023-05-17T20:00:15+0800,32293,0,0,174906,165.281,1273,1300
2023-05-17T20:00:20+0800,36807,0,0,187027,165.133,1274,1300
2023-05-17T20:00:25+0800,33425,0,0,173536,165.032,1275,1300
2023-05-17T20:00:30+0800,34515,0,0,149872,165.023,1275,1300
2023-05-17T20:00:35+0800,35170,0,0,124826,164.958,1274,1300
2023-05-17T20:00:40+0800,33464,0,0,159859,164.899,1273,1300
2023-05-17T20:00:45+0800,32402,0,0,154572,164.692,1274,1300
2023-05-17T20:00:50+0800,36937,0,0,144366,164.742,1275,1300
2023-05-17T20:00:55+0800,35023,0,0,113772,164.664,1276,1300
2023-05-17T20:01:00+0800,33950,0,0,124064,164.529,1279,1300
2023-05-17T20:01:05+0800,34269,0,0,116405,164.521,1280,1300
2023-05-17T20:01:10+0800,35111,0,0,126577,164.401,1281,1300
2023-05-17T20:01:15+0800,34837,0,0,150807,164.265,1283,1300
2023-05-17T20:01:20+0800,34563,0,0,142789,164.314,1285,1300
2023-05-17T20:01:25+0800,34410,0,0,101760,164.377,1285,1300
2023-05-17T20:01:30+0800,34526,0,0,138796,164.450,1285,1300
2023-05-17T20:01:35+0800,34251,0,0,131180,164.430,1286,1300
2023-05-17T20:01:40+0800,33068,0,0,141200,164.658,1286,1300
2023-05-17T20:01:45+0800,23822,0,0,88367,164.899,1286,1300
2023-05-17T20:01:50+0800,6700,0,0,152689,165.004,1273,1300
2023-05-17T20:01:55+0800,36352,0,0,142723,165.474,1276,1300
2023-05-17T20:02:00+0800,34269,0,0,113957,165.381,1278,1300
2023-05-17T20:02:05+0800,33314,0,0,78847,165.296,1281,1300
2023-05-17T20:02:10+0800,35629,0,0,155605,165.205,1283,1300
2023-05-17T20:02:15+0800,34731,0,0,155116,165.288,1284,1300
2023-05-17T20:02:20+0800,33256,0,0,182490,165.298,1284,1300
2023-05-17T20:02:25+0800,35901,0,0,113891,165.178,1286,1300
2023-05-17T20:02:30+0800,33330,0,0,140874,165.129,1286,1300
2023-05-17T20:02:35+0800,32528,0,0,121856,164.976,1286,1300
2023-05-17T20:02:40+0800,37228,0,0,144094,164.932,1288,1300
2023-05-17T20:02:45+0800,34633,0,0,189747,164.912,1288,1300
2023-05-17T20:02:50+0800,31732,0,0,94199,164.967,1287,1300
2023-05-17T20:02:55+0800,36561,0,0,145650,165.016,1288,1300
2023-05-17T20:03:00+0800,34743,0,0,139361,164.952,1287,1300
2023-05-17T20:03:05+0800,34816,0,0,135009,164.973,1287,1300
2023-05-17T20:03:10+0800,32100,0,0,147184,165.010,1288,1300
2023-05-17T20:03:15+0800,36585,0,0,132094,164.913,1289,1300
2023-05-17T20:03:20+0800,34927,0,0,200801,165.006,1289,1300
2023-05-17T20:03:25+0800,34467,0,0,109616,165.118,1288,1300
2023-05-17T20:03:30+0800,34608,0,0,161535,165.134,1289,1300
2023-05-17T20:03:35+0800,34345,0,0,139394,165.280,1288,1300
2023-05-17T20:03:40+0800,34513,0,0,146956,165.129,1287,1300
2023-05-17T20:03:45+0800,34563,0,0,149752,165.045,1288,1300
2023-05-17T20:03:50+0800,31495,0,0,87453,164.837,1289,1300
2023-05-17T20:03:55+0800,6359,0,0,51832,165.103,1288,1300
2023-05-17T20:04:00+0800,26449,0,0,80076,165.126,1287,1300
2023-05-17T20:04:05+0800,35587,0,0,184133,164.933,1286,1300
2023-05-17T20:04:10+0800,33468,0,0,91870,164.918,1287,1300
2023-05-17T20:04:15+0800,33371,0,0,143474,164.798,1288,1300
2023-05-17T20:04:20+0800,35472,0,0,157923,164.807,1289,1300
2023-05-17T20:04:25+0800,35545,0,0,146673,164.750,1290,1300
2023-05-17T20:04:30+0800,32045,0,0,116252,164.686,1289,1300
2023-05-17T20:04:35+0800,37214,0,0,57326,164.714,1290,1300
2023-05-17T20:04:40+0800,32505,0,0,144529,164.783,1290,1300
2023-05-17T20:04:45+0800,35783,0,0,142408,165.022,1289,1300
2023-05-17T20:04:50+0800,34916,0,0,145498,165.213,1288,1300
2023-05-17T20:04:55+0800,33111,0,0,109985,165.366,1288,1300
2023-05-17T20:05:00+0800,33140,0,0,164005,165.728,1287,1300
2023-05-17T20:05:05+0800,36505,0,0,139666,165.956,1287,1300
2023-05-17T20:05:10+0800,34677,0,0,176832,165.965,1286,1300
2023-05-17T20:05:15+0800,33758,0,0,119712,165.995,1286,1300
2023-05-17T20:05:20+0800,35125,0,0,170641,165.766,1287,1300
2023-05-17T20:05:25+0800,34600,0,0,153897,165.661,1288,1300
2023-05-17T20:05:30+0800,34924,0,0,123346,165.576,1289,1300
2023-05-17T20:05:35+0800,34577,0,0,150785,165.366,1289,1300
2023-05-17T20:05:40+0800,34427,0,0,87812,165.063,1288,1300
2023-05-17T20:05:45+0800,34649,0,0,155322,164.829,1289,1300
2023-05-17T20:05:50+0800,34240,0,0,133203,164.782,1288,1300
2023-05-17T20:05:55+0800,32460,0,0,162481,164.759,1288,1300
2023-05-17T20:06:00+0800,19485,0,0,104252,164.925,1289,1300
2023-05-17T20:06:05+0800,12277,0,0,143082,164.726,1265,1300
2023-05-17T20:06:10+0800,35443,0,0,138491,164.798,1269,1300
2023-05-17T20:06:15+0800,34563,0,0,187712,164.828,1273,1300
2023-05-17T20:06:20+0800,33069,0,0,155203,164.737,1275,1300
2023-05-17T20:06:25+0800,36192,0,0,128220,164.729,1277,1300
2023-05-17T20:06:30+0800,34554,0,0,162394,164.829,1278,1300
2023-05-17T20:06:35+0800,32851,0,0,117384,164.986,1281,1300
2023-05-17T20:06:40+0800,36147,0,0,157444,165.084,1282,1300
2023-05-17T20:06:45+0800,33177,0,0,133138,165.177,1282,1300
2023-05-17T20:06:50+0800,33227,0,0,150883,165.417,1278,1300
2023-05-17T20:06:55+0800,36904,0,0,137632,165.730,1279,1300
2023-05-17T20:07:00+0800,34182,0,0,114229,165.511,1280,1300
2023-05-17T20:07:05+0800,32576,0,0,131615,165.218,1282,1300
2023-05-17T20:07:10+0800,36176,0,0,123379,165.337,1282,1300
2023-05-17T20:07:15+0800,34333,0,0,232777,165.340,1283,1300
2023-05-17T20:07:20+0800,34768,0,0,161306,165.259,1285,1300
2023-05-17T20:07:25+0800,32225,0,0,102881,165.288,1279,1300
2023-05-17T20:07:30+0800,37024,0,0,156835,165.107,1281,1300
2023-05-17T20:07:35+0800,34644,0,0,161078,165.189,1281,1300
2023-05-17T20:07:40+0800,34523,0,0,127589,165.095,1283,1300
2023-05-17T20:07:45+0800,34281,0,0,129972,165.020,1284,1300
2023-05-17T20:07:50+0800,34638,0,0,136130,165.178,1284,1300
2023-05-17T20:07:55+0800,34683,0,0,158880,165.068,1284,1300
2023-05-17T20:08:00+0800,33830,0,0,129145,165.024,1284,1300
2023-05-17T20:08:05+0800,31042,0,0,165343,164.951,1284,1300
2023-05-17T20:08:10+0800,2489,0,0,70360,165.244,1285,1300
2023-05-17T20:08:15+0800,31422,0,0,124706,165.124,1285,1300
2023-05-17T20:08:20+0800,35511,0,0,139035,165.172,1286,1300
2023-05-17T20:08:25+0800,33126,0,0,153408,165.294,1283,1300
2023-05-17T20:08:30+0800,35085,0,0,161785,165.593,1280,1300
2023-05-17T20:08:35+0800,33736,0,0,119168,165.819,1277,1300
2023-05-17T20:08:40+0800,35212,0,0,87072,165.806,1276,1300
2023-05-17T20:08:45+0800,32910,0,0,159337,165.532,1275,1300
2023-05-17T20:08:50+0800,36611,0,0,132083,165.329,1276,1300
2023-05-17T20:08:55+0800,32066,0,0,144040,165.240,1275,1300
2023-05-17T20:09:00+0800,36369,0,0,130951,165.215,1275,1300
2023-05-17T20:09:05+0800,34918,0,0,136565,164.953,1276,1300
2023-05-17T20:09:10+0800,32293,0,0,174885,164.841,1277,1300
2023-05-17T20:09:15+0800,34279,0,0,124793,164.869,1279,1300
2023-05-17T20:09:20+0800,36109,0,0,91936,164.899,1281,1300
2023-05-17T20:09:25+0800,34726,0,0,105862,164.890,1281,1300
2023-05-17T20:09:30+0800,33349,0,0,97147,164.913,1281,1300
2023-05-17T20:09:35+0800,35767,0,0,130309,164.849,1281,1300
2023-05-17T20:09:40+0800,34566,0,0,98300,164.879,1282,1300
2023-05-17T20:09:45+0800,34724,0,0,154561,164.831,1282,1300
2023-05-17T20:09:50+0800,34604,0,0,141744,164.643,1282,1300
2023-05-17T20:09:55+0800,34398,0,0,172861,164.778,1282,1300
2023-05-17T20:10:00+0800,34307,0,0,163091,164.704,1282,1300
2023-05-17T20:10:05+0800,34541,0,0,72297,164.804,1283,1300
2023-05-17T20:10:10+0800,31620,0,0,144225,164.872,1285,1300
2023-05-17T20:10:15+0800,15540,0,0,48405,165.177,1285,1300
2023-05-17T20:10:20+0800,17723,0,0,156062,165.258,1284,1300
2023-05-17T20:10:25+0800,35376,0,0,133954,165.097,1285,1300
2023-05-17T20:10:30+0800,33625,0,0,69795,165.160,1286,1300
2023-05-17T20:10:35+0800,32746,0,0,141374,165.336,1286,1300
2023-05-17T20:10:40+0800,36896,0,0,88378,165.420,1286,1300
2023-05-17T20:10:45+0800,34206,0,0,136913,165.443,1287,1300
2023-05-17T20:10:50+0800,32808,0,0,131789,165.223,1287,1300
2023-05-17T20:10:55+0800,36613,0,0,124728,165.110,1287,1300
2023-05-17T20:11:00+0800,32880,0,0,132028,165.085,1288,1300
2023-05-17T20:11:05+0800,34651,0,0,131093,164.964,1287,1300
2023-05-17T20:11:10+0800,35446,0,0,184590,165.094,1287,1300
2023-05-17T20:11:15+0800,33805,0,0,137131,165.059,1288,1300
2023-05-17T20:11:20+0800,32432,0,0,100128,164.958,1287,1300
2023-05-17T20:11:25+0800,36601,0,0,150840,165.007,1289,1300
2023-05-17T20:11:30+0800,34927,0,0,141037,165.053,1288,1300
2023-05-17T20:11:35+0800,34460,0,0,169684,164.972,1289,1300
2023-05-17T20:11:40+0800,33459,0,0,165974,164.829,1288,1300
2023-05-17T20:11:45+0800,35759,0,0,119038,164.848,1287,1300
2023-05-17T20:11:50+0800,34599,0,0,132453,165.017,1288,1300
2023-05-17T20:11:55+0800,34539,0,0,178475,165.348,1287,1300
2023-05-17T20:12:00+0800,34402,0,0,117068,165.299,1286,1300
2023-05-17T20:12:05+0800,34628,0,0,110214,165.281,1287,1300
2023-05-17T20:12:10+0800,34444,0,0,102870,165.358,1286,1300
2023-05-17T20:12:15+0800,33474,0,0,111400,165.202,1286,1300
2023-05-17T20:12:20+0800,27265,0,0,40615,165.360,1287,1300
2023-05-17T20:12:25+0800,1991,0,0,32411,165.649,1287,1300
2023-05-17T20:12:30+0800,36923,0,0,211811,165.593,1287,1300
2023-05-17T20:12:35+0800,34912,0,0,119299,165.435,1289,1300
2023-05-17T20:12:40+0800,33050,0,0,163395,165.255,1290,1300
2023-05-17T20:12:45+0800,35418,0,0,151863,165.135,1290,1300
2023-05-17T20:12:50+0800,34282,0,0,179955,165.172,1289,1300
2023-05-17T20:12:55+0800,33952,0,0,92567,165.153,1290,1300
2023-05-17T20:13:00+0800,35466,0,0,191792,165.183,1289,1300
2023-05-17T20:13:05+0800,33782,0,0,154724,165.087,1288,1300
2023-05-17T20:13:10+0800,32277,0,0,138371,164.989,1288,1300
2023-05-17T20:13:15+0800,37188,0,0,133454,165.171,1289,1300
2023-05-17T20:13:20+0800,34586,0,0,155943,165.298,1289,1300
2023-05-17T20:13:25+0800,32111,0,0,162753,165.399,1289,1300
2023-05-17T20:13:30+0800,35458,0,0,140711,165.354,1290,1300
2023-05-17T20:13:35+0800,35503,0,0,125979,165.653,1291,1300
2023-05-17T20:13:40+0800,34391,0,0,176375,165.457,1288,1300
2023-05-17T20:13:45+0800,32918,0,0,192032,165.339,1289,1300
2023-05-17T20:13:50+0800,35987,0,0,146771,165.196,1289,1300
2023-05-17T20:13:55+0800,35070,0,0,143616,165.059,1288,1300
2023-05-17T20:14:00+0800,34526,0,0,186080,164.942,1288,1300
2023-05-17T20:14:05+0800,34538,0,0,135815,164.903,1289,1300
2023-05-17T20:14:10+0800,34514,0,0,186559,164.896,1288,1300
2023-05-17T20:14:15+0800,33977,0,0,151340,165.121,1288,1300
2023-05-17T20:14:20+0800,34999,0,0,189899,167.723,1287,1300
2023-05-17T20:14:25+0800,31229,0,0,87127,167.393,1287,1300
2023-05-17T20:14:30+0800,10738,0,0,46555,167.138,1289,1300
2023-05-17T20:14:35+0800,22974,0,0,156748,167.028,1290,1300
2023-05-17T20:14:40+0800,35043,0,0,189409,166.738,1291,1300
2023-05-17T20:14:45+0800,33596,0,0,206926,166.483,1290,1300
2023-05-17T20:14:50+0800,32622,0,0,170348,166.292,1289,1300
2023-05-17T20:14:55+0800,36270,0,0,120811,165.981,1290,1300
2023-05-17T20:15:00+0800,35327,0,0,161557,165.801,1289,1300
2023-05-17T20:15:05+0800,32300,0,0,163950,165.630,1289,1300
2023-05-17T20:15:10+0800,36633,0,0,193609,165.706,1290,1300
2023-05-17T20:15:15+0800,33396,0,0,180053,165.679,1289,1300
2023-05-17T20:15:20+0800,34834,0,0,128764,165.589,1287,1300
2023-05-17T20:15:25+0800,35246,0,0,147554,165.471,1286,1300
2023-05-17T20:15:30+0800,32788,0,0,189257,165.300,1284,1300
2023-05-17T20:15:35+0800,32975,0,0,164113,165.203,1284,1300
2023-05-17T20:15:40+0800,37083,0,0,88998,165.059,1284,1300
2023-05-17T20:15:45+0800,34770,0,0,109507,164.939,1285,1300
2023-05-17T20:15:50+0800,34030,0,0,163221,164.839,1285,1300
2023-05-17T20:15:55+0800,34324,0,0,155061,164.816,1285,1300
2023-05-17T20:16:00+0800,34936,0,0,120354,164.865,1287,1300
2023-05-17T20:16:05+0800,34966,0,0,155486,164.771,1286,1300
2023-05-17T20:16:10+0800,34610,0,0,162177,164.833,1286,1300
2023-05-17T20:16:15+0800,34371,0,0,162438,164.693,1287,1300
2023-05-17T20:16:20+0800,34584,0,0,123955,164.625,1286,1300
2023-05-17T20:16:25+0800,34267,0,0,161078,164.700,1286,1300
2023-05-17T20:16:30+0800,33007,0,0,105307,164.781,1287,1300
2023-05-17T20:16:35+0800,22955,0,0,83471,165.053,1286,1300
2023-05-17T20:16:40+0800,7510,0,0,198712,165.023,1271,1300
2023-05-17T20:16:45+0800,36232,0,0,134172,165.096,1275,1300
2023-05-17T20:16:50+0800,34408,0,0,170413,165.167,1272,1300
2023-05-17T20:16:55+0800,33208,0,0,172556,165.334,1270,1300
2023-05-17T20:17:00+0800,35630,0,0,127187,165.249,1268,1300
2023-05-17T20:17:05+0800,34738,0,0,139557,165.102,1268,1300
2023-05-17T20:17:10+0800,33215,0,0,170348,164.912,1268,1300
2023-05-17T20:17:15+0800,36041,0,0,104132,164.800,1270,1300
2023-05-17T20:17:20+0800,33189,0,0,152135,164.685,1271,1300
2023-05-17T20:17:25+0800,32517,0,0,165169,164.597,1273,1300
2023-05-17T20:17:30+0800,37246,0,0,110344,164.612,1275,1300
2023-05-17T20:17:35+0800,34620,0,0,163787,164.473,1276,1300
2023-05-17T20:17:40+0800,31889,0,0,108843,164.465,1279,1300
2023-05-17T20:17:45+0800,36266,0,0,110899,164.495,1280,1300
2023-05-17T20:17:50+0800,34886,0,0,117014,164.507,1280,1300
2023-05-17T20:17:55+0800,34824,0,0,72993,164.449,1282,1300
2023-05-17T20:18:00+0800,31942,0,0,133932,164.265,1283,1300
2023-05-17T20:18:05+0800,36898,0,0,168422,164.212,1283,1300
2023-05-17T20:18:10+0800,34784,0,0,134618,164.204,1284,1300
2023-05-17T20:18:15+0800,34438,0,0,185199,164.251,1286,1300
2023-05-17T20:18:20+0800,34635,0,0,177093,164.399,1286,1300
2023-05-17T20:18:25+0800,34348,0,0,107157,164.547,1287,1300
2023-05-17T20:18:30+0800,34431,0,0,164288,164.510,1288,1300
2023-05-17T20:18:35+0800,34609,0,0,175755,164.588,1289,1300
2023-05-17T20:18:40+0800,31483,0,0,118189,164.921,1288,1300
2023-05-17T20:18:45+0800,5664,0,0,57533,165.225,1285,1300
2023-05-17T20:18:50+0800,27064,0,0,120452,165.098,1285,1300
2023-05-17T20:18:55+0800,35581,0,0,125587,164.950,1284,1300
2023-05-17T20:19:00+0800,33394,0,0,111879,165.061,1284,1300
2023-05-17T20:19:05+0800,33501,0,0,134890,164.985,1286,1300
2023-05-17T20:19:10+0800,35422,0,0,162242,165.301,1286,1300
2023-05-17T20:19:15+0800,35532,0,0,122780,165.186,1286,1300
2023-05-17T20:19:20+0800,32079,0,0,98833,165.081,1288,1300
2023-05-17T20:19:25+0800,37207,0,0,135728,165.045,1288,1300
2023-05-17T20:19:30+0800,32483,0,0,56129,164.819,1288,1300
